x1,x2,x3,x4,g1,g2,g3,g4
1.4580821680604572,1.1466535471380948,0.8237439417411461,3.65483488876576,1.5495081851480723,5.774184995480035,-0.45061594270878,-0.9976408105720899
3.7645281987037396,6.889859542847256,1.8957384406925002,4.920292887458791,-0.912194538559478,-0.04991711847712521,-0.2370799361548823,-0.9995664113344246
2.1325695536361113,7.077489574774131,1.073495186837206,3.6254142765808135,-0.772190043071073,3.0211607792930923,-0.30622455855275943,-0.9981317624862174
3.4166564674546134,8.627132743538942,5.135596641789266,2.0041153715329445,-0.943911153807999,-0.6821627823460068,0.28975201967623976,-0.9973781143158699
4.445681147601294,2.127752478059337,8.985032396110308,1.7705814313024577,-0.9141413703376121,-0.8824685533461674,0.5487384033433511,-0.9975102781258646
3.108433027900633,7.455129593335738,6.223400751622968,2.3961439397448943,-0.9367374337045608,-0.8189740469552232,0.1461105821857926,-0.9986869102622128
1.8090717704196528,5.833598747783513,7.585096167215322,4.609356670042782,-0.8708948111787869,-0.9366499759478154,-0.5744174153073086,-0.9998412465455189
0.8959602827058187,1.2458583401045191,4.505766507353433,3.583248653101482,0.6117645238153142,-0.7690622285771413,-0.5512386400811616,-0.9994878076190307
3.4809683382757517,0.6079015985620493,9.460921277657047,4.118117361029665,-0.6359720791071943,-0.9544232130980815,-0.1306972354367001,-0.9998086277952395
1.5300820122231509,2.2137220692507453,4.639477840387084,2.337195755339908,-0.5018230028113033,-0.6660542018523716,-0.1655617934598476,-0.9981996335385064
3.001164059956143,0.5862043605806663,2.729268541965338,2.7741426954520407,-0.07882132285255128,-0.1870048657483564,0.04656848502648249,-0.9982768148588855
1.1483273189384677,2.72081451187126,6.931727393862738,3.0380584939254813,-0.5715778932339817,-0.8849119581610181,-0.38763716409990023,-0.9994072138078736
4.727020925359742,3.247308615085229,5.18352320376563,1.6339609479909543,-0.926007949610861,-0.6173360807972514,0.6344738415115463,-0.9951992328308038
4.3093884541788965,4.8316662289228365,3.4927330695583216,0.7620876245855343,-0.9252661352872679,0.8070641918476549,0.7276514522242794,-0.9334959409485107
2.2288292509765775,7.3134808348980345,5.304462735467783,1.1898437569594118,-0.8906593819652071,-0.4981932025702883,0.2131252295419827,-0.9878019556301932
0.14325536075109768,8.008019666688961,3.986162668275267,1.6656489691857428,1.5405606858936651,-0.3652309163925135,-0.31228586839685024,-0.9943312450180134
0.5167769196928682,1.5691106606970613,2.0284494338514616,1.850311765910616,3.87304215930589,1.2066629310479766,-0.27354560948056367,-0.9923501477446465
2.330771645881468,3.488600059431746,7.3082477334265725,1.379547223847526,-0.8546808375643746,-0.7719940454719393,0.1951229583659368,-0.9939146764380383
2.0825787683284633,3.817513492615364,7.193287246035192,3.8337151963778777,-0.8430453328468106,-0.915309513210559,-0.3592074724203927,-0.9997130890216406
0.7515570535080562,0.8406382919195561,4.949094705703553,1.2342627833548787,1.6248146551406348,-0.4442875601928664,-0.09901655996857897,-0.9884240245321783
3.8949837104086553,6.270015098598783,8.52978136983599,1.8245117691255257,-0.9563518616075422,-0.8734428130161205,0.4247121930837189,-0.9976437354180276
2.7235889668070077,4.875239723320527,3.8344347551352422,1.9625743662230821,-0.8607749588827202,-0.4177889353047418,0.15610555909413856,-0.9964147288151091
0.22162660033144643,9.702571122366926,9.940962854877146,2.4184372274941524,-0.3209473358472372,-0.9297061127803579,-0.4506278209564525,-0.9990838162647672
2.543193918598117,3.0106625709516943,3.6711682729736843,2.7125381566887294,-0.7697711502468719,-0.5404583885508158,-0.03473727960833072,-0.9985889883484895
0.4344913001568583,4.355531727472666,6.799559840726815,2.8677528634551206,-0.13552029475575356,-0.8732914388681245,-0.499130577086823,-0.9992848261669958
2.2155260437322584,3.9262057975244207,6.133326315061155,0.8561544365463175,-0.8402624408753088,-0.47836703694669225,0.2788454578842956,-0.9708813935573013
4.125785798938219,1.6637794612816283,8.231652145042078,1.481458994724827,-0.8760483409136788,-0.8326423275146246,0.5424260111206959,-0.9954891630768903
1.208583070868184,7.55318249772916,9.6264846397457,3.4147753665751215,-0.8599860135471241,-0.9469101256498826,-0.4525522657860385,-0.9996680036495383
2.8421550007685576,2.4599755649412893,1.799103321969952,0.44172900241945623,-0.6736747679058938,10.750089004387503,0.49239507658443105,-0.3704138121274616
3.2983863735210006,2.3256930476088953,9.745162224631361,4.492350402869855,-0.8902641982897007,-0.9606216502708946,-0.2449156983279701,-0.9998552960034977
1.7395980656352166,8.221559546907255,8.321827821515448,0.9860610871053,-0.9017904892819623,-0.7539813624058056,0.15457168790357262,-0.9848181112471862
4.565937044827968,1.3391015660699142,6.018845543492799,4.7640338558667175,-0.8433967043424588,-0.9026562560933774,-0.04063524328999991,-0.9998284499697397
1.3773242115740394,5.034095918038778,5.455351970249455,0.7323028853582447,-0.7419649732023758,-0.22914448326506576,0.13231206691606046,-0.9488685602102936
3.9942875260540527,5.483661304384381,7.954645864661535,2.9825215072693347,-0.9512760919346048,-0.9109807363043635,0.20754174744301906,-0.9994337103066685
1.0836960259093251,7.420164075761006,3.251589271138982,1.0130740785348311,-0.6480653111158614,0.5684717996474788,0.014486553307588515,-0.969818496374275
4.929300972487429,4.12023256494774,7.036075334669654,0.7047843963702514,-0.9508534237389757,-0.518504713790036,0.8665675027932672,-0.9530514228384255
1.870962651507004,8.15240577967216,3.927072890023201,4.192789235019502,-0.8502318661751118,-0.7401825442829868,-0.4762721196948714,-0.999639919670707
3.800382303664592,6.4858866652316705,7.361556943376345,2.0333462479519753,-0.9517351625789802,-0.8475390605826423,0.36246893450515216,-0.9981097146041369
1.0502378234051504,9.969780726429727,4.97037455472125,0.29215821441630047,-0.7840443091616648,1.327624637969873,0.15550350953617434,-0.130306410117358
2.0488485584436043,9.900436058289662,2.547101361866515,3.384209851208043,-0.8676256173844108,-0.23482717048208335,-0.27392026518244894,-0.998988576658804
3.8307385575915105,6.151245068783469,2.817158141594599,2.121896190716283,-0.9183429458985566,-0.0023856331769591677,0.35053176756414917,-0.9962593227158254
4.817498340126551,4.164143004866311,0.6639979494177684,4.654968143526344,-0.8937646529998388,7.185761599341964,0.033339527507734876,-0.9985899302310706
2.446454632530545,9.486726481061119,2.9215576573862276,4.548509112599566,-0.8947104599121991,-0.5672756946736999,-0.4311906625782608,-0.9996326287069811
0.476340205010885,0.7126679336484948,7.910132714511469,0.5388060274657779,2.355136077235234,-0.5016788774289538,-0.012813502042029313,-0.9035669732501134
0.37952001755624454,6.688730072717402,6.3677368532370915,1.0667017679450845,-0.23834617840156502,-0.6115849483735258,-0.14096035905412102,-0.9853816211201538
1.0022334276122933,8.998880458435567,0.9273898813724898,4.1452456181772295,-0.5826710303020667,3.7123149247741285,-0.6447204493466535,-0.998559383749378
0.9269503109817437,2.513537268330538,2.412500268412385,1.5321605307223334,0.3726991418240615,0.8839538960308773,-0.12414568610063377,-0.9885396966436857
3.7175190924321093,5.445404893460853,5.552764292848501,4.818866329273525,-0.9330343785549873,-0.8869303820233262,-0.2259173819161878,-0.9998231303060839
4.358050662938095,1.8608521529120516,0.5538487171506291,4.026761525434017,-0.7451638881078964,12.6010069675196,0.06795674615468272,-0.9973966995052614
4.494116219006923,7.161939808595186,7.665598127623327,3.4631796019166856,-0.9649173410046004,-0.9174452299523074,0.21147417786466405,-0.9996285570730867
1.9976069856349428,3.130216078977813,5.863624894947592,0.37611633726426547,-0.7747495060048203,0.2991363168725121,0.3326134663324466,-0.6440337991983752
4.196363181098299,8.554519356612936,8.035318570593589,1.28102996012246,-0.96699291619888,-0.7968841588915296,0.5980170709694028,-0.9929041091912347
2.2829928356817377,2.0119167774235867,4.757749878453135,1.4234915045758454,-0.6814573687185762,-0.47862381678835153,0.17630796535505483,-0.992199523465894
3.5399271066392943,2.6196105625631554,3.068695542935986,3.8989913222087007,-0.8254572634462685,-0.5424385706076258,-0.07365419806551926,-0.9994421888693796
0.580802985777112,1.4110597676075447,9.3378241736091,2.537443466126259,0.24447813423238673,-0.9240685798742102,-0.4013621498152097,-0.9991750665907934
3.63007452215068,9.137929576066979,1.4453556273137884,1.1253663355315673,-0.9235227923317082,6.146047966042073,0.5137862946911002,-0.9530995935980383
3.3514714904525884,5.562340093766676,4.739274454546047,0.8665639006691394,-0.9165974959979393,-0.13685259523615578,0.5097246338017332,-0.9653093756433823
0.6173689939481893,9.523848146782942,6.578272199356419,3.2474959177668286,-0.6663635608629235,-0.8804534663473568,-0.5395132151422849,-0.999494856639573
2.569645774626353,9.241023443242153,0.1606282201585883,4.73946983375523,-0.8561077487017325,136.38389468179065,-0.445092114693103,-0.9945562127153709
3.248859142630743,4.402024731546033,1.5134921384001438,1.308135422564474,-0.8271492262017216,4.6065569368034,0.398097173346927,-0.9714262846020691
1.3341189690940638,4.504241853073766,4.285714675645917,4.680357529019782,-0.6482574267287569,-0.804573369757481,-0.6864079097283524,-0.9997600660913989
4.9940497239741415,1.7101496104947878,3.5656635980581677,2.5658578038995685,-0.8605747604197965,-0.4850133602512898,0.4980906502717073,-0.9982892623509158
3.1563988642704013,9.742450849821628,9.282828545419454,4.856304136446248,-0.9604694766331477,-0.9598539569439982,-0.34869851736940444,-0.9998818752524782
4.113723082732394,3.9710336454635646,8.889355516527685,3.9627216380732486,-0.9437599380064579,-0.9463493282098878,0.03097465531469641,-0.9997763349840242
2.865587806650922,9.052790353062928,8.767754490670583,0.22572417161777786,-0.9512998411433471,-0.03182368755289866,0.5415104892375681,0.22135035105869139
2.6196814074440553,7.888841384975755,2.1715820137311543,3.717752033013386,-0.8724376986174235,-0.04175537896103276,-0.22524525652704222,-0.999115291483249
1.9770531237198257,3.5916881476123534,3.095432280386899,1.7266847729023242,-0.6853139887844163,0.015438459209880628,0.051357610424102855,-0.9936276972930709
4.636498640568461,8.328020710130488,6.523291751879202,0.9158839652807611,-0.9668517613052983,-0.5689424851744784,0.7632030103154256,-0.9773349338602493
1.4101554991512963,7.765113214707217,1.1894339328526244,1.5851345218724775,-0.6621913379975126,6.491391762062719,-0.03589313286588331,-0.9797588591144919
4.7677151509638485,0.11647622410956736,5.370613421390219,3.204293363019173,0.662195215519358,-0.8182270624051811,0.32070190521942066,-0.9993817903222402
1.914065455933581,5.113982488951595,4.108100444464575,4.022612917890602,-0.7925930179423775,-0.752532067263227,-0.43252255629887615,-0.9996079734523625
1.6762347522542758,6.0788579173570385,0.2842006485600442,3.1346755474995556,-0.5584083443175714,65.353915631794,-0.29916734261441635,-0.9893282837422072
0.3247312069204309,3.331596056429821,0.752564148750359,0.17837038866086363,5.783394244511849,165.30276602992092,0.030022731950680465,21.169395467168414
