x1,x2,x3,x4,f
0.9269503109817437,2.513537268330538,2.412500268412385,1.5321605307223334,5.322484257207881
3.7175190924321093,5.445404893460853,5.552764292848501,4.818866329273525,108.16781613986726
4.358050662938095,1.8608521529120516,0.5538487171506291,4.026761525434017,40.74493857440132
4.494116219006923,7.161939808595186,7.665598127623327,3.4631796019166856,186.82448035804333
1.9976069856349428,3.130216078977813,5.863624894947592,0.37611633726426547,15.61639470373339
4.196363181098299,8.554519356612936,8.035318570593589,1.28102996012246,177.58350493160458
2.2829928356817377,2.0119167774235867,4.757749878453135,1.4234915045758454,16.80140810477486
3.5399271066392943,2.6196105625631554,3.068695542935986,3.8989913222087007,45.830531425808566
0.580802985777112,1.4110597676075447,9.3378241736091,2.537443466126259,18.09333593100308
3.63007452215068,9.137929576066979,1.4453556273137884,1.1253663355315673,134.8337583305242
3.3514714904525884,5.562340093766676,4.739274454546047,0.8665639006691394,72.88547657056745
0.6173689939481893,9.523848146782942,6.578272199356419,3.2474959177668286,28.187153824697695
2.569645774626353,9.241023443242153,0.1606282201585883,4.73946983375523,68.2597540229513
3.248859142630743,4.402024731546033,1.5134921384001438,1.308135422564474,53.08177348247037
1.3341189690940638,4.504241853073766,4.285714675645917,4.680357529019782,26.71345640674957
4.9940497239741415,1.7101496104947878,3.5656635980581677,2.5658578038995685,54.03308093024514
3.1563988642704013,9.742450849821628,9.282828545419454,4.856304136446248,158.7189111481266
4.113723082732394,3.9710336454635646,8.889355516527685,3.9627216380732486,104.69322164925316
2.865587806650922,9.052790353062928,8.767754490670583,0.22572417161777786,84.3167022465275
2.6196814074440553,7.888841384975755,2.1715820137311543,3.717752033013386,68.30976421097144
1.9770531237198257,3.5916881476123534,3.095432280386899,1.7266847729023242,20.032520024843762
4.636498640568461,8.328020710130488,6.523291751879202,0.9158839652807611,204.19242585726687
1.4101554991512963,7.765113214707217,1.1894339328526244,1.5851345218724775,19.032330371387054
4.7677151509638485,0.11647622410956736,5.370613421390219,3.204293363019173,14.612264975211712
1.914065455933581,5.113982488951595,4.108100444464575,4.022612917890602,35.893881883359725
1.6762347522542758,6.0788579173570385,0.2842006485600442,3.1346755474995556,19.72919373612368
0.3247312069204309,3.331596056429821,0.752564148750359,0.17837038866086363,0.5000328748570826
